"NFGOVCOFOG_FUNCTION","Government function","NFGOVCOFOG_ITEM","Item","NFGOVCOFOG_SECTOR","Institutional sector","FREQUENCY","Frequency","TIME","Time","Value","Flag Codes","Flags"
"F04_4","04.4 Mining, manufacturing and construction","TOT","Total government expenditure","S1313","Local government","A","Annual","2016","2016",7.8,,
"F04_4","04.4 Mining, manufacturing and construction","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2016","2016",9.4,,
"F04_4","04.4 Mining, manufacturing and construction","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2016","2016",10.7,,
"F04_4","04.4 Mining, manufacturing and construction","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2016","2016",-1.3,,
"F04_4","04.4 Mining, manufacturing and construction","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2016","2016",2.7,,
"F04_4","04.4 Mining, manufacturing and construction","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2016","2016",0.3,,
"F04_4","04.4 Mining, manufacturing and construction","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2016","2016",1.2,,
"F04_4","04.4 Mining, manufacturing and construction","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2016","2016",1.3,,
"F04_4","04.4 Mining, manufacturing and construction","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D3","Subsidies (D.3)","S1300","General government","A","Annual","2016","2016",4.7,,
"F04_4","04.4 Mining, manufacturing and construction","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2016","2016",4.7,,
"F04_4","04.4 Mining, manufacturing and construction","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D4","Property income paid (D.4)","S1300","General government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D4","Property income paid (D.4)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D4","Property income paid (D.4)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D4","Property income paid (D.4)","S1313","Local government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D4","Property income paid (D.4)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1300","General government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1312","Communities and regions","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1313","Local government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D62_D6311_D63121_D63131","Social benefits other than social transfers in kind and social transfers in kind - purchased market production (D.6M)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1300","General government","A","Annual","2016","2016",2.4,,
"F04_4","04.4 Mining, manufacturing and construction","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1311","Federal government","A","Annual","2016","2016",0.2,,
"F04_4","04.4 Mining, manufacturing and construction","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1312","Communities and regions","A","Annual","2016","2016",0.8,,
"F04_4","04.4 Mining, manufacturing and construction","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1313","Local government","A","Annual","2016","2016",1.4,,
"F04_4","04.4 Mining, manufacturing and construction","P2_D29_D5_D8","Intermediate consumption  + Other taxes on production + Current taxes on income, wealth, etc. + Adjustment for the change in net equity of households in pension entitlements (OEC)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D7","Other current transfers (D.7)","S1300","General government","A","Annual","2016","2016",1,,
"F04_4","04.4 Mining, manufacturing and construction","D7","Other current transfers (D.7)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D7","Other current transfers (D.7)","S1312","Communities and regions","A","Annual","2016","2016",0.7,,
"F04_4","04.4 Mining, manufacturing and construction","D7","Other current transfers (D.7)","S1313","Local government","A","Annual","2016","2016",0.7,,
"F04_4","04.4 Mining, manufacturing and construction","D7","Other current transfers (D.7)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D9","Capital transfers (D.9)","S1300","General government","A","Annual","2016","2016",4.2,,
"F04_4","04.4 Mining, manufacturing and construction","D9","Capital transfers (D.9)","S1311","Federal government","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","D9","Capital transfers (D.9)","S1312","Communities and regions","A","Annual","2016","2016",3.2,,
"F04_4","04.4 Mining, manufacturing and construction","D9","Capital transfers (D.9)","S1313","Local government","A","Annual","2016","2016",1,,
"F04_4","04.4 Mining, manufacturing and construction","D9","Capital transfers (D.9)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_4","04.4 Mining, manufacturing and construction","P3","Final consumption expenditure (P.3)","S1300","General government","A","Annual","2016","2016",3.3,,
"F04_4","04.4 Mining, manufacturing and construction","P3","Final consumption expenditure (P.3)","S1311","Federal government","A","Annual","2016","2016",0.4,,
"F04_4","04.4 Mining, manufacturing and construction","P3","Final consumption expenditure (P.3)","S1312","Communities and regions","A","Annual","2016","2016",1.5,,
"F04_4","04.4 Mining, manufacturing and construction","P3","Final consumption expenditure (P.3)","S1313","Local government","A","Annual","2016","2016",1.4,,
"F04_4","04.4 Mining, manufacturing and construction","P3","Final consumption expenditure (P.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_5","04.5 Transport","TOT","Total government expenditure","S1300","General government","A","Annual","2016","2016",9974.6,,
"F04_5","04.5 Transport","TOT","Total government expenditure","S1311","Federal government","A","Annual","2016","2016",3193.5,,
"F04_5","04.5 Transport","TOT","Total government expenditure","S1312","Communities and regions","A","Annual","2016","2016",5485.9,,
"F04_5","04.5 Transport","TOT","Total government expenditure","S1313","Local government","A","Annual","2016","2016",1541.3,,
"F04_5","04.5 Transport","TOT","Total government expenditure","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_5","04.5 Transport","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1300","General government","A","Annual","2016","2016",2075.7,,
"F04_5","04.5 Transport","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1311","Federal government","A","Annual","2016","2016",-4.1,,
"F04_5","04.5 Transport","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1312","Communities and regions","A","Annual","2016","2016",1451.5,,
"F04_5","04.5 Transport","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1313","Local government","A","Annual","2016","2016",628.3,,
"F04_5","04.5 Transport","P5_K2","Gross capital formation + acquisitions less disposals of non-financial non-produced assets (OP.5ANP)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_5","04.5 Transport","D1","Compensation of employees (D.1)","S1300","General government","A","Annual","2016","2016",2670.4,,
"F04_5","04.5 Transport","D1","Compensation of employees (D.1)","S1311","Federal government","A","Annual","2016","2016",75.2,,
"F04_5","04.5 Transport","D1","Compensation of employees (D.1)","S1312","Communities and regions","A","Annual","2016","2016",1952.6,,
"F04_5","04.5 Transport","D1","Compensation of employees (D.1)","S1313","Local government","A","Annual","2016","2016",642.6,,
"F04_5","04.5 Transport","D1","Compensation of employees (D.1)","S1314","Social security funds","A","Annual","2016","2016",0,,
"F04_5","04.5 Transport","D3","Subsidies (D.3)","S1300","General government","A","Annual","2016","2016",1525.8,,
"F04_5","04.5 Transport","D3","Subsidies (D.3)","S1311","Federal government","A","Annual","2016","2016",1404.7,,
"F04_5","04.5 Transport","D3","Subsidies (D.3)","S1312","Communities and regions","A","Annual","2016","2016",92.4,,
"F04_5","04.5 Transport","D3","Subsidies (D.3)","S1313","Local government","A","Annual","2016","2016",28.7,,
"F04_5","04.5 Transport","D3","Subsidies (D.3)","S1314","Social security funds","A","Annual","2016","2016",0,,
